predict_type,known_columns,num_known_columns,secret_column,predicted_value,true_value,prediction,base_confidence,attack_confidence
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.87,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.909
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.95,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.756
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.84,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,,0.854
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,0.61,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.95
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,0.7,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,,0.911
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,0.58,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.933
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.92,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,,0.998
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,0.48,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,,0.948
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.9,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.909
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.88,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,,0.947
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,0.77,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,,0.738
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,0.96,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02516,False,,0.825
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,0.61,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,,0.867
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,0.62,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.949
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02507,48-02507,True,0.95,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,,0.896
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,0.6,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02507,48-02510,False,,0.778
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02516,False,0.45,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02510,False,,0.905
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.44,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02516,48-02516,True,,0.955
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,0.59,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,,0.908
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.88,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,,0.911
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,0.87,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.869
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.56,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.864
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02507,48-02507,True,0.78,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.996
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.94,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.999
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.98,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.812
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.95,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.89
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.95,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,,0.907
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.74,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,,0.95
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.86,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,,0.84
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02510,48-02510,True,0.7,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02515,48-02515,True,,0.953
base,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02101,48-02101,True,0.94,
attack,"[""AGEP"", ""DEAR"", ""DENSITY"", ""DEYE"", ""DPHY"", ""DREM"", ""DVET"", ""EDU"", ""HISP"", ""HOUSING_TYPE"", ""INDP"", ""INDP_CAT"", ""MSP"", ""NOC"", ""NPF"", ""OWN_RENT"", ""PINCP"", ""PINCP_DECILE"", ""POVPIP"", ""PWGTP"", ""RAC1P"", ""SEX"", ""WGTP""]",23,PUMA,48-02102,48-02102,True,,0.951
